,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
915,2015/07/02 00:00:00,21.2565,27.3609,20.5043,24.0417,21.0625,25.5833,26.0542,15.5417,26.0542,35.5417,22.6286,22.4238,20.4375,31.7917,-99999.0000,8.6375,28.7174,25.1542,24.4125,27.9583,22.9542,40.9130,24.1522,24.4130,30.2708,24.7583,26.5417,19.6750,20.1667,20.1292,24.6292,27.1250,24.6542,18.5652,23.3500,28.4118,26.5208,18.8208,22.3125,19.3750,21.4208,22.1429,32.5000,22.3333,19.6083,31.2375,27.6292,23.2500,35.5000,22.2625,24.4130,26.5792,24.3435,22.6826,27.2583,30.1955,21.8792,19.7000,28.6375,19.8875,22.7083,18.9526,23.4458,24.4917,35.2917,35.3750,20.0455,17.4292,26.1250,23.8542,27.0417,25.3417,23.0000
916,2015/07/03 00:00:00,24.8500,26.8167,19.1250,23.3333,20.7667,27.8333,26.0583,15.6609,25.7958,23.8125,24.7250,20.0217,19.9542,28.9167,-99999.0000,7.1952,33.3333,25.2875,23.8875,26.1667,18.2833,37.1250,23.8833,22.2458,27.2217,24.6375,25.0208,19.3500,23.5833,20.4875,28.5708,21.1667,24.1875,20.7500,27.1050,19.9600,21.9000,23.8833,24.6708,20.3500,21.0458,20.0182,24.4792,19.9955,23.0583,28.3333,23.9292,27.2500,24.4783,22.5125,21.7083,21.6696,20.9250,24.6792,22.4826,33.6250,22.0833,18.5333,30.6125,22.8625,23.8708,26.0750,22.8500,-99999.0000,34.6667,25.3333,22.2375,12.6125,25.0000,17.9217,22.4125,24.7375,23.6000
917,2015/07/04 00:00:00,31.4583,25.0792,19.3458,28.5417,33.5875,32.5833,34.1667,32.2583,30.5250,19.2333,35.8458,36.1250,30.1542,30.6750,-99999.0000,7.2625,18.9708,32.5042,24.0125,23.7917,27.7625,18.4750,31.6625,22.8042,29.1000,23.0647,23.7792,33.4583,40.8750,39.7917,36.4583,25.2958,31.8250,28.6708,36.8750,29.7588,36.8708,35.0417,30.0417,27.4375,27.7292,25.3792,33.5417,32.3750,29.0833,27.1625,25.2375,31.3333,17.1542,38.9167,23.5542,24.8833,27.6583,25.8792,22.4375,29.2333,36.7917,26.6042,27.7542,36.5000,30.0417,23.5042,33.7083,20.0200,27.7917,19.2500,20.7958,18.6292,31.6667,21.0125,25.7583,34.5250,29.4583
918,2015/07/05 00:00:00,43.3333,15.8250,14.6375,32.4167,41.6583,40.4167,35.5833,42.2500,17.5458,13.5125,42.4583,40.7917,42.4167,25.6208,-99999.0000,10.7375,15.1958,16.5625,17.6417,23.0417,36.9542,18.0708,37.5125,18.7500,21.8750,44.9583,18.9708,38.0000,55.2083,46.5417,34.9667,26.6792,33.3750,37.7083,43.3750,18.5364,41.2500,45.8333,40.4583,36.4000,37.3750,35.3333,27.1167,34.3684,39.9167,21.2500,17.7083,43.8750,17.5000,48.3750,19.7500,18.5417,35.5292,19.0000,15.6750,20.3333,42.6667,41.2917,19.7917,42.2500,42.3750,18.2500,36.1250,11.1000,19.8333,18.7083,18.6458,12.0417,34.6250,15.5083,35.9000,39.1917,38.0000
919,2015/07/06 00:00:00,34.1250,16.7458,16.4792,38.0833,35.4750,35.4125,33.0000,28.1583,36.5417,16.5792,36.0625,42.7826,32.7083,32.9208,-99999.0000,7.1417,9.9958,40.6667,16.8833,29.0833,28.7208,15.6792,37.3333,20.0833,30.8042,35.7000,36.7083,38.1250,51.7083,45.2500,32.5833,36.0000,32.8208,32.5833,33.1500,30.7625,32.2125,40.4583,34.5667,28.7583,31.7500,30.1417,35.6000,41.5417,31.5333,24.3636,16.8208,36.7500,10.8792,44.5833,25.5083,27.2833,32.6542,18.6333,17.4792,16.6958,44.5000,28.2042,18.5750,40.8095,33.9583,19.9458,36.0909,-99999.0000,22.2500,17.7750,17.0875,23.5125,36.0435,16.5375,32.8833,32.8583,35.0417
920,2015/07/07 00:00:00,30.7083,25.8696,23.9583,33.9583,28.8333,31.8750,34.6667,25.0375,26.3708,23.7500,35.2917,39.2917,25.6667,31.1250,-99999.0000,5.3042,16.9917,26.2000,24.8750,39.5000,28.4750,20.4167,28.4583,25.0417,31.6667,32.0417,46.4167,-99999.0000,48.5833,-99999.0000,30.5417,28.7500,34.8750,25.2333,27.5833,32.7083,35.1583,37.2500,24.4583,21.7625,31.6708,25.9583,33.5417,38.1250,29.9583,31.0833,26.4167,30.4783,21.7917,45.1250,30.2917,31.2125,29.2500,30.6375,25.3913,26.1250,39.7500,20.2917,27.1250,28.9714,30.5833,31.7083,34.7500,-99999.0000,27.8333,24.6250,26.2917,27.3458,34.3750,22.7917,33.9292,34.7833,22.9875
921,2015/07/08 00:00:00,25.1565,19.2000,18.2917,26.0208,29.2917,24.4417,25.7667,32.0000,23.6792,22.6792,25.5417,26.4783,30.8333,30.2500,-99999.0000,9.1750,19.2000,35.1042,20.9625,38.3333,44.0000,-99999.0000,49.8750,20.3083,25.5000,37.3750,38.3333,-99999.0000,37.4167,26.9565,19.5833,37.2917,18.5500,18.7500,22.7083,24.5714,19.5435,28.9833,27.8750,27.7917,24.0417,29.9583,33.0833,26.2750,23.7875,25.4583,20.8167,28.3333,22.6250,31.7391,23.3913,25.7125,41.2083,24.1125,18.7792,19.4286,30.9167,22.2917,23.8750,27.4458,24.8333,21.2750,30.0417,13.2875,23.2917,23.2125,22.8292,17.2375,27.2917,17.6833,39.1375,17.9167,27.5000
922,2015/07/09 00:00:00,34.8583,11.6583,9.6875,21.4500,34.7083,29.5250,25.4250,33.0000,16.6208,17.8333,26.0875,25.2500,33.7217,22.6417,-99999.0000,9.2833,15.5125,16.3375,10.0333,33.3333,18.5750,14.6143,18.9583,14.4417,17.5417,28.6667,14.3750,22.5217,25.6250,27.0000,39.1667,20.5333,24.7667,37.8611,34.3333,12.8167,30.9167,26.8917,31.9583,28.2542,35.3208,32.2708,24.7792,24.3250,31.8500,14.9292,12.7235,37.8125,21.1917,28.5000,14.4958,14.2958,22.5417,12.8458,9.6333,18.2500,23.6542,25.9167,12.2571,26.4000,30.8000,11.6087,27.7500,8.6150,17.5000,15.0000,9.0958,10.5833,25.0417,9.4875,20.8958,28.0583,35.9545
923,2015/07/10 00:00:00,30.3417,27.5833,22.2917,24.7917,27.8333,23.7750,25.7917,26.8542,28.1667,16.6708,25.0417,30.6667,27.0417,25.8750,-99999.0000,10.9833,17.8208,27.9167,23.7083,34.5417,23.8750,19.7875,25.7917,25.3333,30.1250,27.9579,27.2083,28.6522,39.9583,32.5000,28.6667,18.1292,20.6042,28.4091,28.0417,24.1667,24.1667,31.7500,29.5000,26.7500,28.1208,27.5667,26.9583,30.4762,27.3750,29.5833,28.2381,30.4167,27.0833,36.3333,29.0417,26.6250,25.0833,28.1667,25.6250,31.3333,28.7917,25.7750,27.6250,28.6667,26.5208,26.4583,27.8750,21.8792,29.1667,24.3333,23.1250,23.0833,25.2625,23.0417,27.1667,23.2708,28.6087
924,2015/07/11 00:00:00,28.2083,25.2625,21.5042,30.0417,30.7083,29.2500,25.9583,28.4167,37.6250,17.9250,27.0000,33.1364,29.4167,29.4583,-99999.0000,11.1500,21.3333,36.4167,20.0167,45.3333,31.6250,26.8750,35.6250,29.7083,34.4583,44.2917,30.2083,30.3750,35.9167,31.2083,23.0000,30.6250,21.7833,26.9583,25.0000,28.2778,15.1208,28.7083,33.7083,31.1250,31.4167,30.0833,32.3333,31.0417,29.0833,29.6667,19.8083,30.5000,30.9167,33.8750,35.1250,29.6250,31.4583,24.9750,21.4958,33.0833,33.5833,31.7083,22.4708,29.5833,28.4583,27.1417,29.0833,21.6750,33.5833,21.8958,19.5833,22.5833,27.0000,15.6417,29.2917,20.6958,33.1667
925,2015/07/12 00:00:00,28.5417,27.3750,25.4875,28.0125,27.3333,28.4833,28.7750,24.0792,36.9583,33.6542,26.5083,27.9048,25.6667,27.9542,-99999.0000,9.3333,26.5238,35.5000,25.7583,38.8333,36.3222,31.1667,36.2917,27.0208,35.1739,34.0417,31.3333,26.5833,28.5833,27.7917,24.6875,26.1176,27.9542,23.3500,21.5000,28.4273,26.3792,25.6957,31.3750,28.3750,26.7875,26.0417,30.6250,27.9583,25.5417,33.0458,28.4958,28.8208,31.0000,30.1667,30.7083,30.8292,30.5583,28.4750,25.7417,32.6667,29.9583,26.7417,27.5208,27.6522,27.2500,29.8792,30.5708,24.8565,36.8750,29.9167,24.8708,22.1833,29.1667,22.4458,29.9917,26.3917,27.9958
926,2015/07/13 00:00:00,32.1708,25.3304,24.3542,38.2500,32.1042,32.7917,32.1667,26.6583,32.7083,31.3875,30.7000,35.8333,-99999.0000,29.1565,-99999.0000,9.0000,29.3750,34.5833,20.1579,32.7727,30.4500,32.8750,31.2522,25.0833,34.5208,34.9583,28.5783,30.9000,29.7917,31.0909,38.8667,29.2458,32.8625,24.3762,30.8000,23.9130,31.9167,32.3750,32.4167,29.5909,30.7083,30.4167,26.9917,34.0417,31.3292,32.1250,24.5083,-99999.0000,32.3333,36.3333,28.4583,29.0667,33.0833,26.8381,22.4958,33.1667,40.3043,25.8333,29.1250,31.6250,31.6667,27.0375,34.2083,20.6667,35.5417,37.7500,20.4083,19.8435,32.6250,22.2667,30.0000,31.4583,31.2500
927,2015/07/14 00:00:00,33.1250,29.1750,22.6955,34.9167,32.5833,38.2917,28.5217,24.5375,27.8542,31.8958,37.9917,32.9167,29.5417,29.4917,-99999.0000,10.6708,28.4783,32.6583,26.1227,32.3750,33.8333,39.4167,32.9417,29.7833,33.1292,37.3333,35.5833,32.4167,27.9167,31.7083,37.6818,31.1522,34.4167,29.1250,34.0000,31.4750,40.6250,36.4167,30.2500,27.3750,29.0000,29.9565,28.2652,34.2500,35.4583,31.9292,28.2208,-99999.0000,33.7083,35.3500,27.4792,28.3125,34.9091,32.2375,26.7818,35.1625,38.5833,22.2727,25.3950,35.7083,38.4762,28.1125,34.3333,22.6792,40.6250,37.6250,27.4167,25.9750,33.3913,22.5750,37.8333,34.9391,28.1304
928,2015/07/15 00:00:00,26.3043,32.8750,29.4167,35.6522,24.1500,40.7083,43.3750,26.8333,32.5792,30.5833,39.0958,31.7455,22.2917,34.5909,-99999.0000,10.4208,26.0833,34.2208,34.7083,29.5417,29.6708,38.2917,30.4208,32.1958,32.9957,31.5417,37.5833,36.7875,31.0000,33.3000,29.7000,29.1250,43.6500,20.0000,28.3750,37.9412,44.9875,34.9130,27.8750,26.1250,21.8739,25.0833,35.2833,32.3478,32.0000,41.3542,34.1957,24.1429,25.0952,36.0909,31.9545,34.3913,29.4250,37.4583,33.0833,35.9167,33.5000,20.4545,37.5909,36.6304,33.7773,30.3792,38.1667,23.8565,19.2522,34.5833,30.1870,25.9583,41.2500,30.3333,36.5000,38.3333,26.7917
929,2015/07/16 00:00:00,37.3333,44.3333,35.7917,42.9583,37.5238,39.0042,38.4583,38.8333,34.0909,29.8174,38.0417,39.7083,36.9091,36.9167,-99999.0000,15.5042,21.0450,37.4783,38.9917,32.7500,42.5833,27.5652,41.6083,31.5455,44.1250,45.5909,45.2500,34.7500,40.1579,36.6522,44.7500,40.9167,36.9095,35.9583,47.6667,39.8261,45.6522,39.6250,37.9167,34.4583,35.6667,35.3333,37.3043,50.6667,35.3391,34.3333,43.7917,39.2609,24.5833,38.3435,-99999.0000,44.4167,43.6087,49.2917,39.3435,29.1429,50.2917,32.3750,40.7917,37.9583,33.8478,42.0417,45.6667,35.8043,7.7875,30.2130,38.5542,32.4958,42.0417,37.0833,43.9583,39.2042,36.2917
930,2015/07/17 00:00:00,42.0417,36.6542,35.4583,37.1250,45.0000,45.3043,32.0000,36.2857,42.7417,25.3750,41.2083,42.2500,34.7391,32.9522,-99999.0000,16.2100,19.6250,41.0833,35.1667,36.7917,37.9167,27.1250,42.9167,25.2083,43.2083,46.5417,49.1250,40.7391,44.1667,43.6667,41.7375,35.3000,37.0292,36.7833,44.5000,43.5833,45.9167,46.7083,40.3913,37.8750,37.7913,39.1250,34.9625,43.9583,41.2917,45.2857,35.3917,40.2353,22.5417,41.5417,43.0588,39.0125,36.5417,43.8000,36.2500,26.1667,47.7083,37.8333,40.5833,47.5833,43.3333,38.4174,38.1739,27.1875,8.2417,25.4167,35.2500,35.4167,36.3478,27.9091,44.1667,43.4583,38.7667
931,2015/07/18 00:00:00,34.0417,36.2875,29.9792,38.7500,32.8750,38.1667,47.2500,32.8750,38.7500,23.1000,40.7500,40.2417,30.6316,43.2083,-99999.0000,9.6792,22.7917,37.7083,31.8333,31.9583,44.1458,21.0000,45.4167,28.4583,42.7917,35.7917,52.3750,36.0958,38.1667,42.0417,33.1250,40.4583,42.1667,28.2500,35.2500,48.7273,52.2083,32.2500,28.2917,26.5000,33.1364,34.3333,44.4583,41.5417,34.6957,39.0833,33.7917,37.9583,26.2500,39.9167,37.8750,45.7083,40.9458,38.8625,31.7583,22.9208,43.3333,23.0458,32.1667,36.4167,31.4583,38.3958,43.7500,25.6792,4.2375,23.6292,32.3333,38.7500,44.3333,29.7917,50.1667,40.6250,30.0833
932,2015/07/19 00:00:00,20.0000,24.5792,22.3333,19.9833,23.5417,24.3750,19.5750,24.0417,27.5333,29.5000,23.3208,26.6667,20.4545,23.2500,-99999.0000,4.4167,17.8000,25.9208,22.3667,26.2917,20.1292,19.8250,24.9750,31.8208,29.0542,27.5833,22.7500,22.5833,24.5417,24.1667,23.8750,23.4348,18.5125,15.4500,20.2500,22.0333,28.0208,23.3750,17.3708,19.4167,19.2500,20.4167,29.5882,21.9958,21.8750,29.5000,27.8458,21.2500,21.5000,25.1667,27.4708,24.8250,21.4542,26.0458,24.4625,28.4125,25.1667,18.5333,26.0292,21.1958,22.5000,25.9083,20.2417,22.5583,4.2958,37.0833,18.7125,16.4833,18.6208,23.1125,24.1750,21.0500,18.5000
933,2015/07/20 00:00:00,14.0917,10.7167,9.5667,17.1667,17.7083,19.7917,13.6625,15.6875,17.9750,13.9958,16.9458,22.6250,13.6750,18.6250,-99999.0000,1.8542,-99999.0000,20.1625,9.5333,21.5417,15.1708,15.4583,16.7292,11.5042,17.8333,22.0000,20.7917,19.9167,20.0417,21.2083,15.8417,19.2476,13.1333,8.8250,14.3958,19.4458,13.9667,19.6667,11.3042,10.7125,12.2476,14.8583,21.0800,17.4750,19.0833,15.2125,10.3417,16.0083,18.1250,23.0000,16.2667,16.1875,17.8958,8.4900,8.4583,20.0542,21.3391,11.8652,14.3542,20.2917,19.5417,11.3957,16.3958,-99999.0000,3.1792,19.7417,8.1958,13.8917,15.2292,7.9348,21.6417,14.1917,11.8708
934,2015/07/21 00:00:00,14.1125,26.7542,24.6304,20.8375,16.4583,20.0870,19.1125,14.4292,30.6792,20.4875,18.8750,27.3333,13.9875,20.7619,-99999.0000,3.6857,14.6000,25.6792,24.1304,21.5833,21.6208,19.0500,22.4304,21.2000,32.0318,20.0000,23.1609,26.0909,19.7500,21.2500,16.1625,20.9000,17.4875,10.9542,14.2542,22.1375,16.5435,21.7792,12.6333,11.1417,13.7417,17.1458,25.5000,21.9833,22.3750,34.7667,23.3000,14.2833,18.4583,21.1364,26.1875,24.1917,20.7000,28.4375,23.2739,32.2917,27.3750,14.2182,27.1875,23.9583,22.8333,28.4875,18.9952,15.8625,6.1417,24.1250,23.1208,16.8667,19.5913,23.2833,23.7095,15.7542,12.2818
935,2015/07/22 00:00:00,11.7042,35.0667,29.9583,16.7083,16.4957,18.3333,15.6208,13.0250,26.6708,26.7458,14.9083,19.7167,12.9083,21.2500,-99999.0000,3.3167,15.5375,25.6667,31.6417,22.0000,22.8000,20.1500,24.3750,26.7667,26.7375,15.9042,25.5000,17.9667,24.1667,18.0417,19.1583,24.4583,15.0917,10.9542,16.4125,22.1292,16.6125,15.9042,11.2238,12.2833,14.2875,15.8958,25.0417,17.2667,17.4167,36.1500,31.2500,14.3208,20.1250,20.4167,20.3211,26.4125,24.1667,31.4917,32.3625,29.8833,19.6250,10.7583,30.3083,18.2083,18.3957,32.6833,14.8125,25.3167,33.4130,27.8750,31.5917,16.7375,15.4083,29.3875,24.9167,14.3000,11.8913
936,2015/07/23 00:00:00,12.6417,21.5708,17.9130,19.7000,14.1583,22.5083,22.6875,10.2174,19.9250,24.8375,23.3292,19.6833,7.6708,28.1583,-99999.0000,2.5875,15.1609,19.7917,21.0458,24.3750,18.6435,22.5792,21.6083,16.6542,14.8688,16.9435,22.0917,17.8833,19.4167,16.5250,20.2458,24.4583,23.4583,9.2167,13.1542,11.5235,16.8875,15.9458,-99999.0000,10.6750,13.4792,10.9208,28.6958,18.1826,17.1792,21.8875,19.8000,13.5250,16.1667,18.3958,17.3391,22.4833,20.5048,23.1917,19.9833,25.6083,18.2750,10.3958,25.4304,14.2333,20.6727,22.8391,22.6458,13.5292,39.0833,28.0000,19.4250,14.9500,22.0625,16.8375,27.3167,25.9875,9.5917
937,2015/07/24 00:00:00,16.6167,29.3958,22.6083,18.2250,15.3792,23.8458,21.8542,11.9375,24.2292,22.3583,13.8944,17.7125,10.6524,24.1250,-99999.0000,4.5417,17.3167,19.2667,27.3417,21.0417,16.4958,21.3375,20.5708,31.2833,16.6579,17.5333,26.7333,15.7500,15.0833,15.1750,25.0208,19.8500,23.2917,15.4708,21.1625,21.0913,27.1875,15.7583,15.0789,13.7000,15.5583,15.8708,24.6167,18.5833,17.1208,27.4583,28.3458,15.9042,18.9333,16.7250,22.0208,33.1250,17.1348,30.1333,25.9292,31.5000,19.3125,15.7529,31.4583,12.0583,18.6167,29.5458,20.9042,19.8217,39.2500,24.7083,25.1000,17.5042,20.7125,23.2125,26.5167,26.9083,14.7261
938,2015/07/25 00:00:00,21.1250,27.1696,24.1417,23.1667,17.0083,26.1176,25.7917,13.5917,23.4792,24.1875,22.8833,20.7042,18.0958,27.6667,-99999.0000,2.2333,17.1750,20.8750,27.3417,24.5000,21.0000,18.2917,23.4125,38.0625,26.7000,21.4750,23.8083,17.7583,14.5542,17.4917,23.8458,23.6917,21.2333,18.9000,18.5958,21.4708,20.2958,17.3000,20.2917,16.1792,19.6500,19.7458,27.0417,21.7083,19.3792,27.5958,29.2667,22.1500,18.0792,18.4250,21.1667,25.5542,23.2000,28.1000,25.7083,34.7917,21.9583,17.4333,28.3333,13.7375,20.6250,27.7500,24.7125,28.6583,31.2083,29.9167,26.0250,17.0375,24.5000,23.7208,22.9250,22.5542,18.0667
939,2015/07/26 00:00:00,20.8292,19.1875,17.3250,23.5208,18.9583,21.3500,24.2250,16.9083,23.8125,26.8125,20.8083,21.8125,17.7708,26.8333,-99999.0000,2.5917,18.8792,24.0583,21.5417,26.2917,20.4792,26.5417,23.5750,26.6708,21.0875,22.1167,21.5875,19.1375,19.6250,19.9875,19.0542,23.7500,21.3375,19.0417,19.9292,17.9125,19.1750,19.9667,23.6250,17.0958,19.3167,21.4208,26.5000,21.6292,18.5792,20.2833,22.2000,23.8333,20.8750,21.6667,16.5667,20.8375,22.5542,20.2500,21.3500,30.8083,24.7125,18.2792,24.6250,14.0875,20.7708,19.3125,23.8208,22.5625,27.1000,30.6250,19.1625,13.4042,24.2708,20.1958,22.6500,18.3250,21.9708
940,2015/07/27 00:00:00,16.6417,8.6632,17.7000,19.6375,19.2304,20.7500,19.3167,13.5792,19.3636,18.2458,20.1375,16.7750,15.7304,22.5750,-99999.0000,1.6783,20.9250,16.1182,20.9708,23.8696,15.2875,27.7917,17.9792,23.6000,23.0417,18.0167,22.0667,14.5739,19.1667,14.0542,21.4333,23.3913,14.2200,13.5304,19.6792,19.7583,18.2375,17.1750,16.7583,14.5208,17.4042,17.4000,25.5000,19.5083,19.7708,19.3417,18.3478,15.9684,26.4583,17.5250,14.9375,20.1708,18.1478,19.0417,21.7783,31.6125,16.4500,13.0864,24.9583,10.9375,18.4083,19.3083,17.8292,21.8125,33.2917,26.8750,20.0174,15.3958,19.1000,19.3417,22.4130,16.1455,14.4083
941,2015/07/28 00:00:00,17.8708,18.3292,19.7417,21.7792,18.9125,19.4792,17.6333,14.1125,22.8500,22.4917,18.1292,17.4042,18.6000,24.4917,-99999.0000,2.2364,16.2167,18.6739,18.1625,19.3750,19.5667,19.6826,22.7458,15.4105,27.2292,22.1958,26.6706,16.9833,18.6250,15.5130,23.4870,25.6250,16.3208,16.7167,14.8476,21.3409,16.2292,19.1043,16.3957,17.3000,19.3792,18.4826,26.2174,20.0000,21.0087,26.5167,20.4000,19.7167,20.9167,16.5043,21.1333,22.3083,21.5125,12.5857,20.0125,31.7917,18.8667,14.2792,18.7167,12.4043,21.8333,20.6706,17.0292,21.6667,39.3333,27.9167,15.9958,15.5217,18.3542,-99999.0000,20.9727,18.9250,16.0217
942,2015/07/29 00:00:00,20.0292,24.7417,19.9130,22.7208,24.4042,22.6304,22.0375,19.5083,22.2583,21.0182,14.6632,18.1478,17.2000,22.7292,-99999.0000,1.8208,14.6583,18.9458,23.5250,17.8125,18.6958,18.2125,22.0125,19.1045,26.3958,18.1389,25.8667,15.8125,19.4583,14.3375,26.0917,23.0167,21.0708,18.8792,23.5875,20.4875,21.7375,18.8917,18.8208,17.3125,17.6217,19.6625,25.5542,23.8042,21.8333,24.9435,28.7375,19.9000,15.2042,15.4875,16.2714,24.5458,20.9167,-99999.0000,24.7458,26.7455,18.2348,13.5087,26.6917,17.7750,-99999.0000,21.0522,21.8583,26.7500,44.8333,24.4783,20.9458,14.9958,22.5125,-99999.0000,27.6250,24.0042,19.4417
943,2015/07/30 00:00:00,17.1792,20.8417,10.7706,26.5217,10.5450,27.9667,23.7773,11.4182,25.2542,21.4333,28.7696,27.7500,10.3292,21.9500,-99999.0000,1.1208,11.2304,19.8625,20.1545,14.3750,16.6318,14.8000,20.6130,24.2750,24.8833,12.4364,31.1250,27.0792,20.9565,27.1208,21.3167,21.3625,28.5750,10.5542,15.8667,26.5458,29.7652,22.6083,12.9292,10.2667,13.1333,13.4375,28.1667,21.8174,19.3250,22.9125,29.7542,17.5125,10.1000,29.7792,19.3583,26.7417,20.6250,-99999.0000,23.0318,37.6208,28.2958,9.0875,31.8750,25.1625,-99999.0000,22.1208,25.7348,21.1217,46.0417,27.4167,23.9083,20.0000,27.9333,14.6556,32.9167,31.7375,11.2750
944,2015/07/31 00:00:00,20.8792,20.1917,15.9208,17.5833,12.9136,18.9458,20.7042,15.6190,13.4167,16.2042,21.9458,15.7250,22.1583,16.0273,-99999.0000,2.0783,11.6583,12.7833,25.2292,16.0000,12.2250,13.8125,13.5958,24.7625,15.6333,22.2000,21.8167,18.1739,18.9583,17.2750,21.3208,13.0043,20.3375,23.9708,24.7083,14.1625,30.0208,20.6000,25.7500,20.6870,24.7083,27.3750,16.8375,13.7583,18.5208,21.2958,33.9250,30.1250,9.6783,24.4917,13.8208,15.3087,13.3167,18.8913,21.1333,35.3292,16.8000,25.4500,28.7913,18.0792,16.3333,16.4333,15.5833,28.5909,30.2174,19.8292,21.2917,11.1833,13.2591,19.4083,22.9000,23.9792,25.1250
945,2015/08/01 00:00:00,23.7500,26.1667,21.2750,18.8000,24.3042,25.3750,20.0458,17.7417,20.2583,19.8000,23.3417,18.0417,22.0042,17.5167,-99999.0000,3.1000,12.4875,20.6542,27.7125,16.5000,19.5895,17.5000,18.8125,33.2042,25.2833,24.3958,23.1917,19.4958,19.2500,15.7333,27.7417,19.9208,23.3625,18.6417,22.3250,19.3750,34.6333,20.6250,23.7500,22.2375,18.9917,21.2750,18.6167,19.2167,22.2417,30.3583,34.4417,22.2083,13.1917,18.6292,23.1708,23.9000,19.1417,30.5792,22.7042,41.0000,22.4083,21.8125,36.0417,23.5750,19.0792,23.6042,21.3458,34.4750,39.7083,26.8917,23.9375,17.3250,20.5792,23.6292,24.7458,28.0583,22.8750
946,2015/08/02 00:00:00,26.4583,28.0417,21.6667,22.8750,31.6167,29.8667,23.7458,21.8167,30.9583,19.2792,29.7958,23.6375,26.2917,23.0042,-99999.0000,3.1000,12.0542,30.8333,31.1500,-99999.0000,30.5652,19.2000,30.3833,30.0583,28.2833,23.4542,29.0833,24.9542,27.7500,23.8458,35.3333,26.8375,25.9667,22.8917,29.5417,30.0833,33.7792,26.1250,24.7500,20.9417,22.6167,25.6250,26.0917,26.6417,24.9458,28.9083,33.5458,24.8750,13.8583,25.1250,22.7917,25.5500,32.2917,27.7917,29.4583,35.3750,28.1292,20.2375,33.2667,31.8750,24.8667,24.6042,31.6667,30.6083,40.1667,23.7000,30.0625,23.8958,27.0625,28.2208,30.6250,33.5833,24.0833
947,2015/08/03 00:00:00,27.5292,30.5875,7.3937,23.2500,40.7667,32.3273,21.6917,27.8792,21.1458,17.3708,26.3083,22.1875,30.0750,18.6476,-99999.0000,3.5625,13.9750,24.2500,29.2917,16.5625,21.7667,18.1250,23.3583,27.9750,24.3833,26.9857,25.1917,24.4042,28.6667,20.2167,37.6250,20.8833,23.9458,23.8917,29.8125,20.9957,34.4917,23.9500,31.5833,25.9167,23.2130,26.4500,22.5000,21.1125,24.8913,26.9750,27.7750,28.5417,15.9750,26.5125,21.4500,24.6708,22.6083,28.6750,25.8261,34.6667,28.1167,24.3375,31.5250,31.2500,23.9458,25.5000,22.9909,26.1000,35.0000,22.3625,24.8833,16.9696,21.6958,7.8500,28.6250,30.0750,28.7083
948,2015/08/04 00:00:00,30.1250,32.6667,26.2417,21.3625,44.0417,32.1667,-99999.0000,31.5917,26.0833,33.4167,28.9208,21.0000,22.3222,21.0667,-99999.0000,5.8375,13.8136,25.8476,32.5750,-99999.0000,21.8875,21.4167,26.0333,32.6667,32.6042,43.4250,30.0792,21.5833,26.9565,21.3042,34.8957,22.1333,26.4333,31.2792,34.6667,26.7125,35.3500,25.9583,38.5833,33.2500,30.8667,32.3208,21.9250,23.1708,29.5542,43.7917,34.9792,31.8292,15.7870,24.8208,32.9167,33.6857,22.4500,33.9458,32.4167,33.7083,26.1250,27.4083,38.8750,29.0095,25.7458,28.3750,22.0000,31.2833,53.0833,40.2500,29.4958,20.9083,22.2792,30.9565,29.2083,34.4083,33.1652
949,2015/08/05 00:00:00,23.8105,22.8000,17.1625,33.4167,33.5833,36.2083,35.7895,33.5833,24.0750,17.2250,33.0909,34.2917,34.4167,36.2500,-99999.0000,5.6167,14.9875,25.1083,22.5208,30.5000,25.9083,21.1792,15.8947,29.4167,30.6750,36.2917,27.5467,32.3333,37.2917,31.3625,40.5833,30.2917,35.0583,31.5417,34.4211,23.9542,44.7500,36.2083,29.6958,30.7083,31.0417,33.5417,37.7500,36.1667,32.8958,29.1208,27.0458,29.6364,19.0000,38.0417,30.4333,24.0864,31.5000,24.3625,26.2900,30.6333,40.0000,29.3333,25.6609,37.9091,34.5417,24.1583,37.1667,29.1750,31.5542,23.8250,19.6250,17.8042,37.0833,21.7333,33.1579,38.3750,29.7500
