,Station ID,XCNAQ507,XCNAQ2901,XCNAQ508,XCNAQ2900,XCNAQ1934,CN_1269A,XCNAQ1930,XCNAQ1933,XCNAQ1935,XCNAQ1936,XCNAQ1932,XCNAQ1928,CN_1267A,XCNAQ1937,CN_1268A,XCNAQ1931,XCNAQ1929,XCNAQ503,XCNAQ504,XCNAQ1920,XCNAQ1927,XCNAQ1924,XCNAQ1923,CN_1256A,XCNAQ1921,XCNAQ1919,XCNAQ1926,XCNAQ1922,XCNAQ1925,CN_1257A,CN_1255A,XCNAQ1903,XCNAQ1207,XCNAQ1900,CN_1253A,XCNAQ1906,XCNAQ1905,XCNAQ1899,CN_1252A,XCNAQ1897,XCNAQ2879,XCNAQ1898,CN_1254A,XCNAQ1902,XCNAQ1904,XCNAQ1901,XCNAQ1880,XCNAQ1206,CN_1235A,CN_1237A,CN_1234A,CN_1240A,XCNAQ1882,XCNAQ1877,XCNAQ1878,XCNAQ1874,CN_1238A,CN_1241A,XCNAQ1881,XCNAQ1876,XCNAQ1883,XCNAQ1875,CN_1239A,XCNAQ1879,CN_1236A,XCNAQ509,XCNAQ510,XCNAQ2899,CN_1226A,CN_1231A,CN_1233A,CN_1225A,CN_1227A,CN_1230A,CN_1232A,CN_1229A,XCNAQ1871,XCNAQ1870,CN_1228A,CN_1223A,XCNAQ1872,XCNAQ1873,CN_1224A,XCNAQ1885,XCNAQ1894,XCNAQ1884,CN_1243A,XCNAQ1890,XCNAQ1892,CN_1245A,XCNAQ1896,XCNAQ1887,XCNAQ1895,XCNAQ1888,XCNAQ1886,CN_1242A,XCNAQ1891,XCNAQ1893,XCNAQ1889,CN_1244A,XCNAQ1909,XCNAQ1208,CN_1251A,XCNAQ1209,CN_1249A,CN_1250A,XCNAQ1911,XCNAQ1908,XCNAQ1907,XCNAQ1910,XCNAQ1942,XCNAQ1944,XCNAQ1938,CN_1247A,XCNAQ1940,XCNAQ1945,CN_1248A,XCNAQ1939,XCNAQ1210,CN_1246A,XCNAQ1941,CN_1260A,CN_1258A,XCNAQ1917,XCNAQ1918,CN_1259A,XCNAQ1916,CN_1265A,XCNAQ1913,XCNAQ1914,XCNAQ1912,XCNAQ1915,CN_1264A,CN_1266A,XCNAQ505,XCNAQ506,XCNAQ2898,XCNAQ1954,XCNAQ1951,XCNAQ1952,CN_1262A,XCNAQ1947,CN_1261A,XCNAQ1957,XCNAQ1946,XCNAQ1953,XCNAQ1948,XCNAQ1218,XCNAQ1955,XCNAQ1949,CN_1263A,XCNAQ1956
1673,2017/07/29 00:00:00,38.6479,-99999.0000,36.2500,-99999.0000,-99999.0000,23.3929,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7347,-99999.0000,22.1939,-99999.0000,-99999.0000,23.1888,22.5255,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.0408,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.0153,18.7755,-99999.0000,23.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.7959,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.8775,23.3083,27.7041,21.2500,24.2602,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.1071,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.2245,-99999.0000,22.2959,27.5765,-99999.0000,-99999.0000,37.2959,32.1683,38.2398,41.1735,38.1377,41.2500,34.3877,34.2602,-99999.0000,-99999.0000,37.8317,38.4949,-99999.0000,-99999.0000,39.8214,-99999.0000,-99999.0000,-99999.0000,21.4286,-99999.0000,-99999.0000,19.6939,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.5408,-99999.0000,-99999.0000,-99999.0000,19.2347,-99999.0000,41.1735,-99999.0000,35.6887,-99999.0000,33.8265,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.2245,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.1938,32.6275,-99999.0000,19.0561,20.8419,-99999.0000,-99999.0000,21.9387,-99999.0000,38.6479,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.7704,36.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.4183,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.8010,-99999.0000,-99999.0000,34.7704,-99999.0000
1674,2017/07/30 00:00:00,23.7033,-99999.0000,22.8529,-99999.0000,-99999.0000,12.9890,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.9030,-99999.0000,13.3078,-99999.0000,-99999.0000,8.2270,9.2262,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.7483,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.1556,19.9617,-99999.0000,19.6428,-99999.0000,20.3194,-99999.0000,-99999.0000,-99999.0000,19.7492,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.6905,17.0493,16.6454,16.3265,15.3061,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.0332,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.3656,-99999.0000,16.4541,16.3265,-99999.0000,-99999.0000,25.0850,24.5748,19.7066,22.7041,18.8775,23.2697,17.7083,20.3231,-99999.0000,-99999.0000,17.9015,20.5145,-99999.0000,-99999.0000,24.0221,-99999.0000,-99999.0000,-99999.0000,22.7253,-99999.0000,-99999.0000,20.8971,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.4507,-99999.0000,-99999.0000,-99999.0000,20.3231,-99999.0000,24.7782,-99999.0000,23.0230,-99999.0000,21.2585,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.5204,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.3478,17.9422,-99999.0000,16.9643,17.4812,-99999.0000,-99999.0000,17.1556,-99999.0000,24.1922,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.8784,17.0493,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.4328,-99999.0000,-99999.0000,17.2194,-99999.0000
1675,2017/07/31 00:00:00,34.6088,-99999.0000,35.3529,-99999.0000,-99999.0000,35.2679,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.8418,-99999.0000,40.7951,-99999.0000,-99999.0000,30.4622,30.2509,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.3350,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.5774,31.7815,-99999.0000,35.0978,-99999.0000,36.2033,-99999.0000,-99999.0000,-99999.0000,36.7560,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.5715,29.8469,33.2483,29.2942,28.9193,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.9158,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.6097,-99999.0000,31.7390,26.7432,-99999.0000,-99999.0000,41.2415,39.2007,35.6717,34.6726,38.0740,41.3053,33.4609,33.6522,-99999.0000,-99999.0000,36.3733,37.1599,-99999.0000,-99999.0000,38.6267,-99999.0000,-99999.0000,-99999.0000,35.7993,-99999.0000,-99999.0000,33.0145,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.1208,-99999.0000,-99999.0000,-99999.0000,38.0527,-99999.0000,43.3462,-99999.0000,41.5179,-99999.0000,35.8843,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.2891,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.6913,33.8010,-99999.0000,25.1488,24.1072,-99999.0000,-99999.0000,27.6360,-99999.0000,32.5467,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.1650,29.6131,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.7806,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.4167,-99999.0000,-99999.0000,36.3520,-99999.0000
1676,2017/08/01 00:00:00,21.8045,-99999.0000,17.1981,-99999.0000,-99999.0000,23.1718,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.3214,-99999.0000,23.4269,-99999.0000,-99999.0000,16.1164,12.3512,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.0425,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.3257,24.9575,-99999.0000,32.7806,-99999.0000,33.5885,-99999.0000,-99999.0000,-99999.0000,34.6301,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.1250,31.4626,31.2616,28.7415,30.3803,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.9592,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.9949,-99999.0000,30.4422,22.4277,-99999.0000,-99999.0000,32.4405,27.6786,15.4124,32.9932,22.9592,25.1701,25.6803,20.8333,-99999.0000,-99999.0000,24.2347,22.7678,-99999.0000,-99999.0000,30.3997,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.8979,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.7934,-99999.0000,-99999.0000,-99999.0000,19.0051,-99999.0000,34.3325,-99999.0000,31.0587,-99999.0000,28.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.4430,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.6644,29.7832,-99999.0000,22.1514,19.2177,-99999.0000,-99999.0000,19.2815,-99999.0000,32.3342,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.2296,29.8682,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.7177,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4022,-99999.0000,-99999.0000,33.0782,-99999.0000
1677,2017/08/02 00:00:00,30.9949,-99999.0000,23.4056,-99999.0000,-99999.0000,36.4626,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.7160,-99999.0000,31.7390,-99999.0000,-99999.0000,29.3580,26.8070,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.6156,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.5383,35.3742,-99999.0000,33.1420,-99999.0000,32.6105,-99999.0000,-99999.0000,-99999.0000,33.3121,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.0400,30.1233,29.3367,29.5068,34.1837,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.2789,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.7619,-99999.0000,29.9532,19.9830,-99999.0000,-99999.0000,36.6284,29.0816,22.9592,24.2347,30.3571,36.5859,35.0128,32.0791,-99999.0000,-99999.0000,37.1599,33.5459,-99999.0000,-99999.0000,34.8640,-99999.0000,-99999.0000,-99999.0000,29.2517,-99999.0000,-99999.0000,28.8903,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9991,-99999.0000,-99999.0000,-99999.0000,26.7746,-99999.0000,38.0102,-99999.0000,33.8648,-99999.0000,33.5459,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.6964,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.0978,32.2704,-99999.0000,25.3614,25.8291,-99999.0000,-99999.0000,25.4464,-99999.0000,33.0782,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.2066,25.9141,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0102,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.2645,-99999.0000,-99999.0000,38.4991,-99999.0000
1678,2017/08/03 00:00:00,31.1862,-99999.0000,27.8061,-99999.0000,-99999.0000,23.2021,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.5034,-99999.0000,28.4226,-99999.0000,-99999.0000,35.0128,32.5255,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.8418,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7262,43.7075,-99999.0000,54.2304,-99999.0000,56.8667,-99999.0000,-99999.0000,-99999.0000,57.8654,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.0033,49.1126,46.1400,42.3683,47.2788,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.5451,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.1104,-99999.0000,46.0070,23.2355,-99999.0000,-99999.0000,49.6387,47.2048,33.5343,24.2560,34.0136,39.3495,45.7058,34.8002,-99999.0000,-99999.0000,42.5383,40.1360,-99999.0000,-99999.0000,35.3316,-99999.0000,-99999.0000,-99999.0000,25.9070,-99999.0000,-99999.0000,34.5238,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.0179,-99999.0000,-99999.0000,-99999.0000,25.5102,-99999.0000,34.7789,-99999.0000,35.3316,-99999.0000,27.6176,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.4753,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.0425,45.0467,-99999.0000,34.6726,35.3104,-99999.0000,-99999.0000,35.1828,-99999.0000,32.0578,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.8061,27.2747,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.5221,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.4549,-99999.0000,-99999.0000,35.1828,-99999.0000
1679,2017/08/04 00:00:00,32.5255,-99999.0000,30.0383,-99999.0000,-99999.0000,35.3742,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5800,-99999.0000,40.9014,-99999.0000,-99999.0000,48.2779,46.4500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.2627,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.1820,52.9550,-99999.0000,58.5246,-99999.0000,52.6788,-99999.0000,-99999.0000,-99999.0000,60.0554,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7271,49.9363,47.7254,43.0427,53.0825,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0953,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.4704,-99999.0000,54.5917,27.9549,-99999.0000,-99999.0000,62.0108,55.2296,36.5859,21.8113,38.8393,49.0646,41.5816,44.1750,-99999.0000,-99999.0000,45.8121,41.4116,-99999.0000,-99999.0000,38.4992,-99999.0000,-99999.0000,-99999.0000,38.6735,-99999.0000,-99999.0000,44.7648,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.8579,-99999.0000,-99999.0000,-99999.0000,39.3301,-99999.0000,38.9455,-99999.0000,53.9117,-99999.0000,34.4813,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.3446,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.9771,59.5875,-99999.0000,41.4116,44.2388,-99999.0000,-99999.0000,39.6046,-99999.0000,34.2724,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.1199,33.4396,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.4696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.7875,-99999.0000,-99999.0000,48.5333,-99999.0000
1680,2017/08/05 00:00:00,31.3138,-99999.0000,31.7177,-99999.0000,-99999.0000,28.5502,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.0995,-99999.0000,30.5485,-99999.0000,-99999.0000,33.7372,33.4821,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.3258,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.9371,38.0315,-99999.0000,62.8825,-99999.0000,62.9462,-99999.0000,-99999.0000,-99999.0000,66.3054,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.3946,50.8504,57.6742,62.3513,60.7992,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.2142,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.1004,-99999.0000,64.1796,24.6599,-99999.0000,-99999.0000,62.2025,59.6300,29.0179,21.0034,41.6029,44.8129,44.2817,48.8662,-99999.0000,-99999.0000,43.2400,44.0050,-99999.0000,-99999.0000,38.3929,-99999.0000,-99999.0000,-99999.0000,28.6140,-99999.0000,-99999.0000,27.9337,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.8733,-99999.0000,-99999.0000,-99999.0000,28.7245,-99999.0000,68.8563,-99999.0000,67.9633,-99999.0000,55.1871,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.9279,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.4821,64.1932,-99999.0000,60.6929,64.9021,-99999.0000,-99999.0000,72.7467,-99999.0000,32.2704,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.4209,30.6548,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.4575,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.2015,-99999.0000,-99999.0000,37.4362,-99999.0000
1681,2017/08/06 00:00:00,36.6922,-99999.0000,36.3946,-99999.0000,-99999.0000,23.8308,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.5485,-99999.0000,26.1480,-99999.0000,-99999.0000,30.8886,27.3384,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.9404,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9303,44.9829,-99999.0000,74.7875,-99999.0000,75.4675,-99999.0000,-99999.0000,-99999.0000,76.6158,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.5688,58.0146,51.1267,65.9650,58.1633,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1546,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.8275,-99999.0000,62.5850,25.6378,-99999.0000,-99999.0000,62.0962,61.3096,28.4787,24.3197,36.0119,48.3629,46.7900,44.6429,-99999.0000,-99999.0000,48.1504,45.6421,-99999.0000,-99999.0000,38.2440,-99999.0000,-99999.0000,-99999.0000,27.8061,-99999.0000,-99999.0000,31.5901,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.6173,-99999.0000,-99999.0000,-99999.0000,23.6549,-99999.0000,75.0850,-99999.0000,67.4321,-99999.0000,56.7175,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.4175,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.6521,73.8894,-99999.0000,52.8275,57.4829,-99999.0000,-99999.0000,58.6733,-99999.0000,29.9532,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.7228,28.0612,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.6318,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.2041,-99999.0000,-99999.0000,34.1624,-99999.0000
1682,2017/08/07 00:00:00,34.0774,-99999.0000,30.2721,-99999.0000,-99999.0000,23.6395,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4660,-99999.0000,24.2985,-99999.0000,-99999.0000,26.4668,22.1939,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.5876,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.6760,32.3342,-99999.0000,72.7679,-99999.0000,72.0875,-99999.0000,-99999.0000,-99999.0000,77.0196,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.8433,52.3596,54.5067,59.8638,56.5900,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.5187,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.1571,-99999.0000,65.4338,29.3580,-99999.0000,-99999.0000,49.8609,56.9517,44.4388,24.4260,45.6421,50.5954,50.2337,45.7908,-99999.0000,-99999.0000,45.0892,45.6421,-99999.0000,-99999.0000,43.9625,-99999.0000,-99999.0000,-99999.0000,26.1055,-99999.0000,-99999.0000,28.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.5765,-99999.0000,-99999.0000,-99999.0000,24.1327,-99999.0000,55.6333,-99999.0000,61.4796,-99999.0000,45.9183,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.9517,59.6430,-99999.0000,69.1112,74.4046,-99999.0000,-99999.0000,69.0688,-99999.0000,32.8869,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.5298,26.5306,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5680,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6292,-99999.0000,-99999.0000,33.0145,-99999.0000
1683,2017/08/08 00:00:00,29.4005,-99999.0000,27.2109,-99999.0000,-99999.0000,24.5748,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.0374,-99999.0000,29.9107,-99999.0000,-99999.0000,35.7355,33.1845,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.2304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.4279,54.0179,-99999.0000,43.8137,-99999.0000,41.7304,-99999.0000,-99999.0000,-99999.0000,47.0875,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.7109,41.4541,39.2432,37.5000,41.7942,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5680,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.2625,-99999.0000,40.1573,29.9107,-99999.0000,-99999.0000,36.4796,41.5391,37.0262,25.8716,33.4821,32.9193,40.9014,34.3112,-99999.0000,-99999.0000,32.6995,38.6480,-99999.0000,-99999.0000,34.1412,-99999.0000,-99999.0000,-99999.0000,46.8113,-99999.0000,-99999.0000,44.2817,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3282,-99999.0000,-99999.0000,-99999.0000,36.7857,-99999.0000,25.8716,-99999.0000,32.0578,-99999.0000,25.4464,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.3078,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.3667,43.9837,-99999.0000,50.9354,54.1667,-99999.0000,-99999.0000,55.5271,-99999.0000,36.0332,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.4796,35.7143,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.9881,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.0908,-99999.0000,-99999.0000,42.0704,-99999.0000
1684,2017/08/09 00:00:00,21.3860,-99999.0000,18.1335,-99999.0000,-99999.0000,26.7645,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9728,-99999.0000,29.1512,-99999.0000,-99999.0000,27.7423,26.7432,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.7551,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5042,40.8163,-99999.0000,22.5340,-99999.0000,18.5799,-99999.0000,-99999.0000,-99999.0000,26.5561,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.4648,31.7177,32.2704,33.0145,33.0995,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.8316,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.5876,-99999.0000,33.5034,17.7508,-99999.0000,-99999.0000,22.8316,23.1080,12.8827,26.9133,12.2662,18.9413,20.5995,20.1318,-99999.0000,-99999.0000,13.5842,19.1114,-99999.0000,-99999.0000,16.0927,-99999.0000,-99999.0000,-99999.0000,37.0748,-99999.0000,-99999.0000,37.6701,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.2764,-99999.0000,-99999.0000,-99999.0000,26.8495,-99999.0000,16.9643,-99999.0000,19.3656,-99999.0000,13.2015,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.1471,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.3163,28.6990,-99999.0000,32.7593,32.6955,-99999.0000,-99999.0000,32.9294,-99999.0000,32.6743,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.0604,30.2934,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.6725,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3571,-99999.0000,-99999.0000,30.4634,-99999.0000
1685,2017/08/10 00:00:00,27.1961,-99999.0000,25.8651,-99999.0000,-99999.0000,20.6965,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.2635,-99999.0000,20.3416,-99999.0000,-99999.0000,31.0337,29.4144,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.7338,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.2307,29.2347,-99999.0000,56.5439,-99999.0000,59.4057,-99999.0000,-99999.0000,-99999.0000,68.8533,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.0453,31.8323,39.3301,34.7604,38.3984,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3460,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5333,-99999.0000,38.7977,22.2715,-99999.0000,-99999.0000,55.0135,50.3643,32.0098,25.5102,32.9636,42.8571,43.3673,41.4374,-99999.0000,-99999.0000,45.9626,41.1713,-99999.0000,-99999.0000,27.0852,-99999.0000,-99999.0000,-99999.0000,15.5501,-99999.0000,-99999.0000,18.5226,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.2600,-99999.0000,-99999.0000,-99999.0000,13.1766,-99999.0000,44.3878,-99999.0000,47.9370,-99999.0000,39.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.8640,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.3948,43.7075,-99999.0000,28.0169,33.4517,-99999.0000,-99999.0000,33.8953,-99999.0000,30.8119,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.7320,25.3827,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.0097,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.9981,-99999.0000,-99999.0000,32.0319,-99999.0000
