,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DATONG,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANCHONG,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
1083,2015/12/17 00:00:00,33.7917,23.2083,10.8261,25.0435,62.5000,32.0833,24.7619,52.1667,17.3750,22.8333,15.4167,32.5833,30.4583,43.7500,24.7917,-99999.0000,53.4583,22.5652,19.2917,18.4545,17.1250,21.5417,25.4583,17.8696,16.6250,19.0000,53.7917,23.7917,31.6250,24.0870,26.9583,45.0000,21.3333,26.5000,42.3750,52.5417,22.4583,40.0870,33.7917,45.2917,45.0833,36.0909,41.1667,15.8182,17.5652,14.0455,38.0417,18.0417,16.5217,32.0000,21.0000,31.9167,15.5217,22.3750,21.8333,20.6667,22.5417,21.5833,28.3750,57.5000,22.0833,27.7917,34.0833,-99999.0000,24.4167,18.5217,15.3913,19.4583,18.7826,19.0833,24.0833,21.5833,23.1667,38.5417,49.4583
1084,2015/12/18 00:00:00,25.0833,10.6250,-99999.0000,16.6087,48.3333,22.6250,20.4500,44.1250,6.6000,11.5833,-99999.0000,-99999.0000,20.2500,35.7083,12.5652,-99999.0000,42.9167,9.5217,10.7917,-99999.0000,5.6190,8.2917,13.8636,6.6818,4.1818,7.0870,42.7083,10.4583,21.3750,15.6667,17.0000,-99999.0000,10.7826,25.1304,32.0833,43.1667,7.7500,33.1667,25.4583,33.7500,32.3636,32.0870,40.6250,6.0000,-99999.0000,-99999.0000,30.2500,4.7143,6.0870,23.0000,7.3750,13.7917,4.2778,6.4348,9.0435,8.6667,9.7391,5.7083,15.2500,44.7500,7.2083,23.1667,28.0000,-99999.0000,11.9130,9.4583,3.8125,7.3043,5.5789,7.4375,12.2083,7.3889,9.2500,43.1667,38.3478
1085,2015/12/19 00:00:00,23.1250,10.4167,-99999.0000,29.4348,47.3750,26.9167,46.1579,42.5417,5.1875,10.4167,-99999.0000,-99999.0000,24.6087,28.8750,27.2500,-99999.0000,41.7083,7.8750,9.8333,5.8333,4.1579,7.6667,10.0909,7.1053,4.8000,6.4167,39.6250,6.8750,20.9167,15.6667,18.3750,40.5625,19.8261,41.5417,31.2500,42.7391,6.0909,35.6250,18.0000,32.3750,25.6667,38.6250,35.0833,7.3333,16.8696,25.3810,28.0833,5.9565,-99999.0000,27.8750,4.6522,10.6842,3.2857,8.2500,12.6667,8.8750,7.5000,6.1250,27.1304,40.2917,8.7500,25.1250,28.7917,5.8333,28.8333,6.7083,-99999.0000,4.5000,-99999.0000,5.3500,29.8333,7.8571,11.9167,47.3750,36.7083
1086,2015/12/20 00:00:00,39.7917,39.0417,33.6667,30.0455,44.5417,42.4167,54.4583,53.4583,26.8182,23.4583,5.1176,-99999.0000,43.1667,42.5000,48.2273,-99999.0000,51.1667,7.6667,18.2083,30.5000,5.0417,27.2500,12.6667,25.5417,25.2174,25.1667,46.4167,40.9167,41.6250,20.7917,36.0833,30.8333,38.9583,57.6667,46.7500,38.8696,33.6250,24.4167,37.4583,42.8750,35.7917,48.5000,49.1667,28.7000,40.8750,36.4167,43.8333,22.3478,34.5882,38.3333,5.1364,44.3333,18.5833,29.6667,34.7500,37.8333,29.5417,12.6250,38.7083,51.4583,31.9167,38.9167,39.4583,32.6522,39.2083,31.5417,7.8696,6.5455,32.8696,28.2083,43.3333,31.9000,41.4583,71.6667,48.5417
1087,2015/12/21 00:00:00,35.8333,24.4286,17.9583,21.8261,36.5833,41.5000,37.4167,48.0417,18.6250,14.8750,12.0000,-99999.0000,28.1250,41.4167,27.1875,-99999.0000,55.2174,6.2083,15.1739,14.8636,4.8636,20.0000,14.0833,16.6957,16.7500,24.8333,45.2083,28.8750,33.5000,24.8333,21.6250,31.9130,26.7826,45.0833,41.7500,42.3333,19.9130,23.8750,27.6250,43.2500,38.3750,45.3333,50.9583,19.3750,25.6957,25.9583,41.3333,19.3750,18.9583,37.8750,5.4583,22.6250,15.6522,21.2500,23.4091,25.3478,20.9167,13.9167,26.7727,52.1667,21.1739,28.7083,37.9583,28.7083,29.5417,20.5417,6.9091,11.7083,20.0000,-99999.0000,27.5217,21.0417,33.9130,57.6667,48.8333
1088,2015/12/22 00:00:00,55.2500,34.2917,26.5455,37.1250,53.5652,48.2917,50.3333,54.0000,28.4167,23.2174,11.7391,42.5833,39.9167,48.6250,28.4783,-99999.0000,62.4167,5.7391,21.7222,21.3333,4.5882,23.1667,10.7826,22.7500,20.1905,31.7727,50.9583,31.9565,44.0417,35.3500,45.0870,39.6957,30.6000,57.1250,47.0417,53.8750,32.5833,44.2174,48.7826,54.7083,44.9167,55.0000,54.9583,28.4167,26.9130,34.8261,61.7619,22.3913,23.8571,60.3750,5.5652,48.0870,24.8750,32.3913,25.4583,32.7273,27.0000,14.7083,38.5000,66.8636,21.4375,39.0000,54.3750,35.8696,36.5417,22.6364,7.1304,9.4583,24.0000,-99999.0000,40.5000,24.2500,32.0000,52.5652,59.3750
1089,2015/12/23 00:00:00,41.1667,24.4167,17.8696,34.2174,25.9583,34.4737,29.9167,29.0417,13.4348,21.8333,15.2500,41.3750,40.0870,22.7500,11.3810,-99999.0000,27.7500,6.2609,16.1250,13.8696,4.8333,28.0833,13.3750,26.5417,15.7727,26.4583,27.4348,23.4583,41.5417,25.0435,30.8333,23.9565,29.1250,31.8333,20.8333,23.2609,22.8750,30.2500,36.4583,14.7727,18.1739,22.9167,25.9583,18.5652,18.0435,35.2500,36.7917,16.7500,15.8750,41.6667,5.2778,32.1250,18.5833,23.7500,29.4348,22.5000,17.0000,11.8696,33.6842,29.2083,21.4783,38.8333,42.2917,25.9167,34.5909,17.6667,13.4167,17.5652,20.2500,-99999.0000,32.1250,15.7391,30.8750,35.8750,22.3750
1090,2015/12/24 00:00:00,53.9565,22.7826,19.1579,36.8261,23.9130,44.4545,48.0476,38.1739,16.2273,16.0909,15.3333,58.5652,46.6818,36.0870,42.9048,-99999.0000,47.7391,8.1739,14.9524,13.8500,11.9500,20.3636,13.7826,20.5263,14.1875,20.7391,34.9048,20.5455,57.6087,25.0526,44.6522,22.5217,29.9545,50.2174,36.1304,22.6087,24.4211,31.7826,46.8261,45.3478,39.8261,39.5217,45.4783,23.9375,20.2000,46.0435,56.3913,13.7391,16.3684,53.1304,7.4444,38.8636,15.4286,24.2381,24.3043,18.9130,21.4211,9.6957,44.0000,45.2174,15.3478,50.3478,57.7727,25.5217,39.0870,16.8636,-99999.0000,14.7391,19.7727,-99999.0000,37.6818,22.2000,30.5455,68.1739,43.2857
1091,2015/12/25 00:00:00,27.7083,19.7917,14.3636,12.8421,41.1739,16.0000,10.2500,44.0000,13.7500,21.2174,-99999.0000,20.9583,19.2609,35.1250,7.2000,-99999.0000,43.5417,5.7727,9.3333,16.6667,16.6471,22.0000,9.4583,22.0000,23.2500,23.0000,40.7083,20.5417,21.6957,18.0833,19.4583,33.1250,21.6667,21.5652,32.9167,38.3043,-99999.0000,27.4167,18.2500,39.2500,31.9583,35.0833,35.3043,14.3500,11.4545,13.5882,31.4583,12.7500,18.5714,26.9583,6.4667,16.4091,18.1667,18.6471,19.1250,20.3182,17.1053,20.6250,-99999.0000,45.5217,20.2500,16.1250,20.3333,18.6364,14.8333,21.2083,4.8824,7.9130,-99999.0000,25.4737,11.8750,-99999.0000,19.9167,34.9583,30.2500
1092,2015/12/26 00:00:00,54.7917,41.4167,36.0833,36.6190,55.0000,34.5833,43.9130,60.5417,34.6667,35.8750,14.9167,57.7083,53.5417,46.1667,29.3043,-99999.0000,58.6250,10.8750,19.4583,33.6250,9.2083,41.6250,19.8750,36.5833,38.2917,39.3333,54.7917,49.2083,55.7917,34.4583,50.4583,51.5417,47.0000,53.2083,48.2500,58.3333,-99999.0000,21.6250,58.3333,57.4167,43.6667,60.1667,57.6250,36.5000,22.8333,45.3750,63.7917,33.4167,37.3333,54.2917,8.6667,49.9583,35.4583,41.1667,43.2917,41.4167,39.6250,33.2917,-99999.0000,58.3750,39.8750,50.5000,59.6250,42.9167,48.4583,37.1667,9.7273,21.5000,-99999.0000,37.4583,44.7917,42.1667,47.2917,65.5417,43.6250
1093,2015/12/27 00:00:00,27.9583,20.3750,11.2609,15.7895,36.8750,19.2353,15.8696,33.7917,13.2273,17.5417,-99999.0000,23.7083,25.5417,28.0833,10.1429,-99999.0000,35.4583,6.2500,12.0833,11.6087,10.4167,14.3750,10.7083,11.8636,20.2083,14.8750,32.0833,15.9583,29.2500,19.8261,22.1818,32.4583,17.5833,26.2500,29.7500,29.3182,-99999.0000,15.0833,26.9167,35.3043,25.9167,34.1250,34.7500,11.0000,6.9000,8.0500,35.9167,10.0000,13.4545,28.0417,8.5238,21.4167,16.6667,13.0476,13.7917,18.8636,17.7273,17.4167,-99999.0000,36.8750,18.7500,25.7500,31.4583,15.5000,15.6500,17.5417,7.8824,9.4167,-99999.0000,15.3750,14.7619,11.0000,14.5000,35.3478,26.5417
1094,2015/12/28 00:00:00,26.8000,24.6000,12.5625,14.7222,38.7500,24.8421,15.8947,38.7500,20.2105,23.7368,13.7778,22.0500,31.8421,25.7368,17.0526,-99999.0000,40.0000,11.0500,20.3889,18.9500,8.4000,22.2000,12.0526,17.3684,23.2000,23.0000,34.3000,20.8500,31.4000,26.2500,31.0000,35.8500,21.0000,22.4500,30.7368,38.0500,-99999.0000,16.0500,25.0000,29.5263,27.5263,29.8421,30.7000,21.3158,12.3000,12.3333,26.3333,18.0000,20.5000,26.9474,9.1053,28.9000,19.3500,-99999.0000,20.0500,22.5500,19.7368,24.1500,-99999.0000,35.4118,23.0000,24.2500,25.7895,22.7000,17.4737,21.5500,14.2500,16.0500,-99999.0000,23.4500,19.8889,18.2778,20.7500,33.4500,24.4000
1095,2015/12/29 00:00:00,28.2917,21.9545,13.4583,24.7000,38.6087,27.9583,26.1250,38.4167,15.4583,20.2917,11.5217,36.2500,30.5833,31.9091,20.7083,-99999.0000,36.2500,11.6522,21.0870,15.2083,10.8750,17.5000,14.1667,15.6522,19.3913,19.2174,37.4583,19.6957,31.8333,26.7500,27.2083,34.3182,21.9130,32.2917,31.3478,32.9130,16.2000,26.1739,28.5417,34.7083,29.6667,29.7391,30.7391,16.6364,14.5455,15.7083,35.2917,17.3333,18.7391,28.9091,12.8696,26.9167,14.9167,21.2727,16.4348,18.5833,15.8750,17.6957,28.0667,32.3333,18.6087,27.2174,33.4167,18.6250,22.1739,19.9583,13.1111,16.7083,15.1333,16.0870,23.5000,18.4348,18.0435,45.6667,26.3750
1096,2015/12/30 00:00:00,25.0000,12.5833,4.1333,11.1667,36.9583,24.2632,17.0909,35.4783,8.0833,12.5000,-99999.0000,27.0417,19.3333,28.0000,11.0000,-99999.0000,33.7500,6.6522,11.7826,5.3333,6.5000,12.1250,8.8500,7.3182,8.1818,8.4583,34.2609,10.4167,21.3750,27.5714,18.6087,36.2609,12.5833,25.7500,29.7083,29.1250,9.0000,30.1304,24.4167,26.4091,24.2917,31.5417,31.8750,6.2353,8.1905,5.3182,32.5000,6.4286,9.2105,26.1304,6.5000,14.4348,9.3478,7.7917,10.3750,10.7826,7.1739,8.4167,14.7083,31.7143,11.7917,21.1667,26.5833,9.0435,12.5000,10.1905,-99999.0000,5.2500,7.7500,8.7917,10.3750,7.3125,9.6250,33.2174,27.6667
1097,2015/12/31 00:00:00,49.3750,47.2917,39.8333,25.8889,51.9167,35.3333,33.8696,56.6667,40.6667,45.7917,23.3636,41.2174,50.5652,52.7500,21.3043,-99999.0000,59.2083,10.2273,47.1667,41.3182,8.0526,43.2609,13.5417,41.8750,46.2083,49.4167,59.7083,40.2917,53.7391,58.9000,55.8750,47.2500,36.8333,38.4783,51.0000,59.1667,46.6250,29.7917,52.0833,52.4583,50.6250,50.5652,58.2917,44.7083,24.2609,27.6522,52.7083,43.0417,47.5882,46.9583,8.6522,55.6667,43.6667,49.0833,37.1667,42.9167,45.6667,44.4583,46.7917,60.5000,44.0417,43.4167,43.6667,50.3478,29.9167,42.5000,33.3750,24.1250,44.2500,42.2083,30.4348,51.1667,33.6667,39.6667,58.3333
1098,2016/01/01 00:00:00,54.5417,30.0417,22.0417,33.5833,60.2500,50.1250,41.5000,54.8750,25.0833,30.2917,8.3889,49.5000,42.7917,54.2083,27.4167,-99999.0000,64.4167,8.3750,30.6522,20.1304,7.3333,29.5000,14.2609,24.2917,30.2500,26.1250,59.2917,29.7083,43.7083,38.4167,40.5417,46.1667,36.1250,42.3750,50.3333,52.0000,27.3750,34.2083,45.9130,54.1667,51.5833,53.4583,57.3333,25.0417,20.0833,25.7500,60.6250,23.0833,22.5714,55.7917,9.7083,37.8571,23.7083,27.4167,32.6250,24.6250,22.8333,22.4583,42.1667,66.1250,22.5417,42.0000,48.9167,29.5000,32.8333,26.8333,6.9565,13.9167,19.2917,23.6250,35.5000,26.4167,28.9583,46.2917,61.0870
1099,2016/01/02 00:00:00,49.2083,53.2500,43.5833,38.0833,52.5000,48.4167,47.1818,60.2083,39.7500,38.3333,11.6087,52.5417,45.6250,57.7500,36.1304,-99999.0000,67.8333,6.4737,37.1250,40.1905,3.1250,54.6250,11.0870,44.9167,38.5000,43.1250,56.1667,54.7917,43.3750,28.6087,38.2917,39.6667,51.2917,43.5000,41.1250,45.5417,50.1667,23.0833,39.5652,57.7083,49.9583,54.4583,55.7917,42.3333,26.2917,32.5652,58.2500,38.6667,36.6667,53.9583,5.1818,38.6522,40.5000,49.6250,53.6250,54.2083,43.0000,30.5000,38.0833,72.4444,46.2917,41.0833,43.0417,53.8750,35.5000,40.5000,9.2609,14.9167,44.1250,47.6250,36.8261,40.4583,50.6250,47.3333,63.6667
1100,2016/01/03 00:00:00,10.2917,24.5833,15.1667,13.4375,7.9167,14.8421,16.1053,12.3333,15.9583,20.9167,9.8235,12.6111,21.9130,-99999.0000,5.3750,-99999.0000,13.7083,5.0500,24.2083,22.8421,3.4375,27.2727,12.0000,21.3636,14.7500,18.1667,-99999.0000,18.5000,20.3750,24.7917,24.4167,3.2609,23.0000,13.5000,-99999.0000,-99999.0000,22.3333,8.0952,14.9583,8.9375,8.8235,8.4167,8.2667,17.2105,-99999.0000,10.9545,13.9091,14.6316,19.2273,14.3750,-99999.0000,26.8636,21.3333,18.5833,18.9583,25.5652,18.1304,12.5833,25.4583,8.5789,22.6250,15.8333,11.0417,26.0833,9.6087,21.5833,-99999.0000,9.7826,19.1739,17.6667,10.3500,15.6667,15.0870,10.3684,12.1176
1101,2016/01/04 00:00:00,36.3043,30.9583,27.6957,30.1000,19.1667,35.2500,39.7391,37.8261,24.7391,26.2381,-99999.0000,39.0417,38.1818,35.8333,29.2273,-99999.0000,46.2727,4.6364,25.2917,21.1875,9.3333,31.1250,11.0833,26.7500,14.0000,30.1304,29.8636,16.2917,52.1739,30.1429,41.7083,8.1304,35.2500,16.3750,23.7826,17.6667,23.7917,8.8333,39.7917,40.3043,29.2609,30.4167,46.2609,25.5652,19.1364,24.9545,32.3333,18.5000,17.8261,43.0000,4.0000,46.4167,27.5000,27.8750,32.1667,23.0870,21.5909,15.1250,34.2500,42.2083,20.6087,38.5833,34.9167,35.0000,34.8750,21.8333,3.5556,5.5909,21.4348,27.5000,37.8333,30.3478,21.5000,23.9583,45.7391
1102,2016/01/05 00:00:00,51.5833,24.9583,15.3333,34.6667,15.3000,47.6667,47.4348,42.3333,16.8750,18.0870,-99999.0000,55.6250,52.5238,43.8750,33.7727,-99999.0000,47.7917,6.7083,18.6667,19.6250,5.1000,24.6087,7.2727,23.2083,13.9130,18.5417,35.6364,28.0833,55.7500,17.2000,43.7083,27.5217,37.0417,33.8261,39.6087,40.0909,20.3750,18.9583,51.0417,45.1500,29.2609,37.2174,48.2083,16.6087,19.9167,31.0435,44.5000,11.8696,11.7000,53.1667,4.7143,44.1250,19.8750,19.3750,26.7083,21.0833,18.4000,10.0000,44.3750,54.7083,16.9565,43.7826,52.0000,25.2500,33.7917,16.0435,3.8824,8.2381,18.7273,19.5833,35.7083,17.5455,29.9167,-99999.0000,53.5000
1103,2016/01/06 00:00:00,18.2083,15.7500,8.5714,-99999.0000,26.4583,14.7500,9.9474,31.8333,8.2857,14.5833,6.3684,12.9565,14.5217,26.3182,9.8636,-99999.0000,27.5000,4.6667,11.8696,5.6842,6.1905,13.2727,8.4583,10.2273,11.0417,13.9130,31.1500,13.0417,16.2500,15.3333,14.7500,19.2609,14.3750,16.1250,21.4500,21.7273,10.5652,8.9545,15.0417,23.3043,16.6316,23.2727,28.0000,7.6316,7.8889,7.5294,20.7500,9.1579,8.3478,20.0870,4.9500,12.0417,14.7500,8.1304,11.0870,14.8636,10.4783,13.1667,13.5500,27.0909,11.5000,14.7083,15.1364,12.7083,9.9545,10.5417,-99999.0000,6.7500,10.3333,9.7826,9.5000,-99999.0000,13.3333,-99999.0000,31.6087
1104,2016/01/07 00:00:00,28.0417,26.0909,18.5833,27.1875,38.7500,25.2500,31.2778,41.4348,22.4286,27.6087,11.6957,29.9130,31.5833,35.0952,23.3333,-99999.0000,38.9583,10.3750,25.3000,20.1667,9.8750,25.9167,13.1667,23.2174,26.1667,25.8333,35.8750,23.4167,34.0000,37.8750,31.3750,32.6667,27.8571,29.0417,25.2917,35.5217,25.1250,19.4583,27.7826,28.9167,27.3000,29.3750,31.2083,19.3333,19.2917,19.3333,28.7727,17.4583,22.2273,28.7917,9.0417,34.0000,-99999.0000,23.2917,24.3913,26.0000,27.2353,24.6087,32.4783,39.7143,22.7500,26.8750,29.3043,20.3333,25.7083,24.3333,5.0000,16.4167,22.3333,22.6250,24.9565,20.8333,22.9583,-99999.0000,37.3750
1105,2016/01/08 00:00:00,28.5417,27.5455,19.7917,24.6316,30.5000,29.7826,26.7500,36.4583,21.1250,24.8750,15.7917,25.2500,30.7727,29.1818,25.4348,-99999.0000,36.1304,8.3750,25.4583,21.0417,5.3000,26.3333,17.2083,23.2917,23.8636,25.3750,36.1667,28.3333,33.5909,33.1250,29.8095,33.8696,26.6667,29.1250,26.5652,30.5714,25.5833,22.2273,28.2500,33.7619,25.8696,28.6667,30.5833,20.2917,19.4167,19.8750,33.2917,18.3043,22.4167,30.2917,7.6667,31.9091,22.1667,23.7500,26.6667,27.5455,23.6667,25.5000,31.0833,35.5000,27.2917,28.7917,29.0833,22.0870,28.9091,23.5417,10.5417,20.5417,24.0417,22.2500,27.0909,24.4545,30.0500,-99999.0000,36.6364
1106,2016/01/09 00:00:00,34.7083,25.8333,20.0000,26.5000,34.6250,41.1250,32.8000,51.0833,22.0000,25.2917,14.7917,36.6250,34.2917,47.1667,20.2609,-99999.0000,53.6190,10.5833,26.7500,17.7083,10.1667,25.8750,18.9091,23.5000,27.1667,24.5417,45.4583,22.0417,37.3750,28.7917,34.3333,37.3333,28.0417,33.1667,40.5417,44.4783,23.9583,22.2083,30.5833,44.6250,37.5833,43.2917,43.1250,21.5833,19.0833,23.3333,36.2917,21.1739,22.8750,35.5417,9.8333,34.8750,20.9167,24.4167,-99999.0000,25.2500,23.1429,21.2083,34.5417,49.7917,25.8333,30.2917,35.7917,26.7895,28.7500,25.5417,11.1667,20.5417,21.3750,24.4167,29.4167,24.3913,24.6522,33.8333,51.7083
1107,2016/01/10 00:00:00,41.6667,22.8333,19.8750,22.9167,38.8333,38.1250,33.0000,49.5000,18.8636,18.3333,14.2500,34.2500,29.2500,51.2353,22.0435,-99999.0000,56.7826,9.4783,23.3750,13.4583,7.5000,18.7083,16.3333,17.0833,18.1739,24.4167,47.9583,25.9167,34.3750,33.9167,31.4583,25.9130,21.7500,38.2500,41.0833,34.0000,20.6957,24.8261,34.6250,53.6250,41.5000,49.4167,47.7917,20.0000,17.4583,17.7083,46.7917,21.5652,22.1333,44.7500,9.0417,31.3333,20.8750,24.4783,-99999.0000,23.4348,17.1739,13.7083,25.7500,56.3043,21.1250,29.8333,36.8750,26.7500,22.4167,19.0000,11.4500,18.1667,17.8636,18.9167,23.1667,18.7727,24.0000,35.2917,60.0833
1108,2016/01/11 00:00:00,15.5652,14.1250,8.1250,6.7895,19.6667,20.9545,-99999.0000,27.1250,7.7778,11.7500,6.5294,12.9130,10.3750,19.1905,7.8421,-99999.0000,26.5000,7.2174,13.0417,5.6316,10.2273,10.0417,11.6957,7.6957,6.6667,9.9048,20.4762,10.6087,9.6250,13.5000,10.1304,13.9583,8.9048,11.1176,19.2632,13.7273,9.7083,13.3478,14.6818,25.3750,16.3000,21.0000,22.3913,9.4783,-99999.0000,-99999.0000,19.8750,7.6957,8.4118,18.0833,6.9500,8.2727,9.9167,6.1500,-99999.0000,14.1250,8.7273,6.0833,9.8750,23.2917,10.8333,13.0000,16.7083,13.5833,6.7059,11.2174,-99999.0000,6.7727,9.6667,7.6818,6.9565,-99999.0000,8.4348,17.8182,27.6250
1109,2016/01/12 00:00:00,15.4167,-99999.0000,7.1364,10.6667,27.5000,19.0000,8.3158,31.7000,10.6667,13.6667,-99999.0000,14.8261,17.0909,22.3333,8.7917,-99999.0000,27.9545,5.4783,13.1250,9.5333,4.2273,13.2609,10.2273,8.1250,13.6818,12.4783,22.8750,14.7619,17.1667,23.0435,16.0833,28.3913,13.2500,18.2917,15.3333,22.4583,12.5833,21.2083,17.2174,21.6250,17.3333,22.5417,23.4583,7.4762,6.4000,6.5294,19.9167,7.2174,11.5000,16.7500,5.4000,13.9583,12.7391,11.5652,9.9474,15.1304,8.7619,15.8261,14.5833,23.9583,13.0000,14.8696,18.2083,14.2500,11.5455,12.2083,3.4706,7.2381,10.3636,10.8333,10.6667,-99999.0000,11.2609,18.5417,31.0000
1110,2016/01/13 00:00:00,21.2083,22.8421,13.0870,15.3750,31.1739,22.1250,12.3000,36.0870,15.0417,20.9583,-99999.0000,18.2083,19.6522,28.3182,12.2381,-99999.0000,36.5833,5.3500,19.7083,13.0909,4.0000,20.0833,9.7500,18.7143,23.2917,21.1667,31.5909,21.4545,19.0833,25.4783,18.2174,28.8750,19.1667,21.5000,22.2917,24.2609,18.0435,19.8750,16.6667,26.5217,22.0000,25.5000,28.7083,14.2174,12.9565,9.0909,19.4348,13.8421,16.9583,20.2727,-99999.0000,17.0435,19.4762,17.5455,14.5417,20.2917,15.0435,22.0833,19.6250,27.2500,21.6957,17.7500,17.9565,19.6250,13.6250,19.1250,-99999.0000,5.1250,18.5833,20.7500,11.2381,16.9375,17.4348,25.3750,31.1250
1111,2016/01/14 00:00:00,48.9565,45.2174,39.0833,36.9130,32.2381,50.5417,35.4118,53.2917,36.0435,41.3333,18.3684,41.3750,49.1739,47.3333,25.4091,-99999.0000,61.5833,12.0000,42.6250,39.7500,9.2609,41.9583,20.0000,38.4167,42.0000,42.1250,44.4167,50.1250,53.1250,36.8333,49.8333,31.7083,41.1667,39.6957,42.0417,35.5909,42.2083,28.4167,48.6667,50.9130,41.0000,50.2174,53.5000,34.8696,27.4167,35.5217,49.3333,33.0000,38.9167,50.4783,12.0526,49.0417,35.3182,42.0417,38.7917,43.0833,41.0417,37.2917,45.9524,56.5000,42.4783,42.8333,47.7917,47.4167,38.5000,41.7083,8.9524,19.0000,41.2083,41.0000,35.8696,45.7826,40.2917,43.0870,60.2609
1112,2016/01/15 00:00:00,44.0000,40.0000,34.3478,37.7826,17.6957,48.2174,32.1579,35.6364,-99999.0000,28.5909,15.2500,39.8636,52.0870,27.8750,21.1739,-99999.0000,42.2917,13.9583,34.8696,29.9583,9.0833,37.6250,19.5294,30.0000,28.4167,30.9167,21.0417,38.3333,55.7826,35.7500,51.5000,13.4167,45.8750,35.0000,28.4583,13.0455,34.5000,14.1667,47.0417,37.0000,28.6250,41.4167,33.1250,37.2917,20.5833,38.3750,45.8636,36.2083,28.5652,43.5714,14.2727,52.4167,26.7917,35.3333,36.1667,39.5217,40.4167,24.2083,51.4167,-99999.0000,34.6667,40.5652,46.8333,38.7826,36.0909,30.4167,10.9444,20.6087,34.2609,33.0417,36.2727,44.0000,42.4167,21.6957,42.6667
1113,2016/01/16 00:00:00,28.9583,16.5833,8.7083,18.0833,34.5714,29.8333,23.5455,36.7619,-99999.0000,13.5652,6.9444,24.5000,23.2174,27.5417,16.6667,-99999.0000,39.2500,8.2917,13.8750,6.7368,5.0000,17.0000,14.2083,11.9167,11.1667,13.7083,28.2083,11.4583,22.2083,30.2917,23.0417,22.3636,22.5417,31.0417,21.9583,27.9167,11.2500,18.9545,20.6667,24.1304,22.3333,32.6250,27.2917,8.0455,15.3750,14.5000,32.6250,8.6087,7.4583,34.1818,6.2609,22.4583,8.0000,10.6250,16.7917,13.3043,9.0000,8.5833,22.7917,30.5417,13.5417,16.8125,28.0833,11.7500,20.7391,13.3750,-99999.0000,9.7391,9.0417,11.2174,21.2083,7.7619,16.0833,26.5417,34.5833
1114,2016/01/17 00:00:00,16.1667,14.7500,8.0435,10.5789,12.6250,16.3043,13.0000,19.8182,-99999.0000,12.1250,-99999.0000,13.5500,12.0556,16.1739,8.1111,-99999.0000,20.8750,5.1875,12.5000,5.7619,7.1818,9.2917,11.4783,9.1000,11.1739,10.5000,14.0526,12.0417,14.2500,14.8333,13.3478,-99999.0000,9.0000,15.0000,10.5789,11.0909,8.0000,8.3000,12.6818,16.8182,10.9524,13.4783,13.9130,7.1500,-99999.0000,-99999.0000,17.2500,7.5652,7.5000,21.5455,5.5000,14.5000,9.1739,11.0000,8.0000,11.7083,8.5238,10.5000,13.9583,14.0000,11.3750,11.5000,18.5333,10.5000,9.4286,10.4583,-99999.0000,6.9524,10.6250,9.0870,10.1000,8.2778,12.6667,11.0000,17.6818
1115,2016/01/18 00:00:00,37.8750,42.9583,39.4167,29.3750,38.3333,47.0909,30.2381,51.7500,43.0667,41.8696,28.9091,36.3750,39.6000,46.5000,19.2500,-99999.0000,-99999.0000,16.0870,41.5217,35.0833,15.0833,38.1739,25.1304,36.9130,48.3333,47.0909,45.3182,39.0000,40.0417,37.2083,38.2500,38.2353,30.4583,34.4348,36.1667,31.9167,38.5000,20.3913,36.0435,45.3333,37.0000,40.7500,39.5652,39.5833,20.5000,21.7083,42.3333,41.3913,38.5417,38.2174,13.6667,37.5833,38.5833,39.8696,32.2727,38.7917,44.0417,44.7500,37.8182,49.5000,41.4167,35.6957,40.9583,43.2500,27.5417,29.6250,35.1250,29.2083,40.7917,36.9583,27.4167,45.1500,33.8750,35.2174,45.8636
